country,league,season,scraped_at,Player,player_url,player_name,Nationality,height,position,age,GP,EFF,MPG,PPG,RPG,ORB,DRB,APG,BPG,SPG,PF,FTA,FTM,FT_pct,2PA,2PM,2P_pct,3PA,3PM,3P_pct,TO,team,team_abbrev,team_url
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:49.842244,Mazzoleni Andrea 197-SF-28,https://basketball.eurobasket.com/player/Mazzoleni-Andrea/375363,Andrea Mazzoleni,ITA,197,SF,28,29,9.5,26.1,5.8,5.1,1.2,3.9,2.4,0.4,1.3,3.8,2.1,1.5,71.4,2.6,1.4,53.8,1.6,0.5,31.3,1.4,Desio,DESI,https://basketball.eurobasket.com/team/Rimadesio-Desio/292
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:50.093433,Mazzolini Lorenzo,https://basketball.eurobasket.com/player/Mazzolini-Lorenzo/802037,Lorenzo Mazzolini,ITA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:50.356583,Mazzoni Marco 203-PF-23,https://basketball.eurobasket.com/player/Mazzoni-Marco/589545,Marco Mazzoni,ITA,203,PF,23,28,8.2,26.5,6.0,5.5,1.0,4.5,1.1,0.0,0.5,2.0,2.1,1.3,61.9,3.5,1.7,48.6,2.0,0.4,20.0,1.0,Imola Virtus,IMOL,https://basketball.eurobasket.com/team/Virtus-Pallacanestro-Imola/1730
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:50.599340,Mazzucchelli Andrea 187-PG-31,https://basketball.eurobasket.com/player/Mazzucchelli-Andrea/301602,Andrea Mazzucchelli,ITA,187,PG,31,22,9.9,26.5,11.1,2.4,0.3,2.0,3.1,0.0,0.4,2.9,3.5,3.0,85.7,4.2,2.2,52.4,4.4,1.2,27.3,1.7,Piacenza UCC,PIAC,https://basketball.eurobasket.com/team/UCC-Assigeco-Piacenza/3958
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:50.856946,Mazzuoccolo Alessio 196-SG-18,https://basketball.eurobasket.com/player/Mazzuoccolo-Alessio/712576,Alessio Mazzuoccolo,ITA,196,SG,18,3,0.7,1.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.7,0.7,100.0,0.0,0.0,0.0,0.3,Vicenza,VICE,https://basketball.eurobasket.com/team/Civitus-Allian-Vicenza/202
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:51.116994,Mbacke Mouhammed 203-F-21,https://basketball.eurobasket.com/player/Mbacke-Mouhammed/694680,Mouhammed Mbacke,ITA,203,F,21,21,12.9,24.8,8.8,8.2,2.3,5.9,0.9,1.2,0.9,2.8,3.0,2.0,66.7,4.9,2.4,49.0,2.2,0.6,27.3,2.0,Faenza,FAEN,https://basketball.eurobasket.com/team/Blacks-Faenza/5083
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:51.366972,Mehmedovic Fatih 205-F/C-26,https://basketball.eurobasket.com/player/Mehmedovic-Fatih/481600,Fatih Mehmedovic,MNT,205,F/C,26,30,6.7,14.9,6.7,2.9,1.0,1.9,0.3,0.1,0.7,3.0,3.6,2.9,80.6,3.5,1.9,54.3,0.0,0.0,0.0,1.5,Sant Antimo,SANT,https://basketball.eurobasket.com/team/Geko-PSA-Sant-Antimo-Napoli/9198
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:51.617016,Mei Nicola 184-G-40,https://basketball.eurobasket.com/player/Mei-Nicola/67384,Nicola Mei,ITA,184,G,40,11,1.2,13.8,2.6,1.5,0.1,1.4,1.4,0.0,0.3,1.7,1.1,0.9,81.8,0.7,0.2,28.6,2.4,0.5,20.8,1.0,Quarrata,QUAR,https://basketball.eurobasket.com/team/Dany-Basket-Quarrata/21870
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:51.878803,Melchiorri Mattia 190-SF-29,https://basketball.eurobasket.com/player/Melchiorri-Mattia/371382,Mattia Melchiorri,ITA,190,SF,29,29,11.6,31.8,10.9,4.4,0.9,3.5,2.4,0.2,1.4,2.5,2.9,2.4,82.8,5.6,2.0,35.7,4.1,1.5,36.6,1.5,Imola Virtus,IMOL,https://basketball.eurobasket.com/team/Virtus-Pallacanestro-Imola/1730
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:52.147835,Meluzzi Davide 180-PG-28,https://basketball.eurobasket.com/player/Meluzzi-Davide/337202,Davide Meluzzi,ITA,180,PG,28,27,8.6,27.7,9.9,3.0,0.4,2.6,3.4,0.0,0.4,2.9,2.2,1.6,72.7,4.6,2.1,45.7,5.1,1.4,27.5,1.3,Piazza Armer.,PIAZ,https://basketball.eurobasket.com/team/Siaz-Basket-Piazza-Armerina/67178
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:52.401597,Menconi Marco 190-G-24,https://basketball.eurobasket.com/player/Menconi-Marco/507133,Marco Menconi,ITA,190,G,24,29,4.7,17.1,6.0,1.2,0.2,1.0,2.0,0.1,0.9,1.9,1.2,1.1,91.7,2.8,1.1,39.3,3.4,0.9,26.5,0.8,Piombino,PIOM,https://basketball.eurobasket.com/team/Solbat-Piombino/12339
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:52.662768,Mennella Marco 194-G-26,https://basketball.eurobasket.com/player/Mennella-Marco/434230,Marco Mennella,ITA,194,G,26,30,6.7,16.1,6.9,1.3,0.3,1.0,1.1,0.0,0.6,1.7,1.7,1.4,82.4,1.5,1.0,66.7,2.8,1.2,42.9,0.4,Livorno Pielle,LIVO,https://basketball.eurobasket.com/team/Caffe-Toscano-Pielle-Livorno/21058
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:52.912081,Menni Samuele 192-G/F-18,https://basketball.eurobasket.com/player/Menni-Samuele/794243,Samuele Menni,ITA,192,G/F,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:53.167496,Metsla Tormi 197-G-21,https://basketball.eurobasket.com/player/Metsla-Tormi/529614,Tormi Metsla,EST,197,G,21,15,0.1,8.0,1.6,0.5,0.1,0.4,0.3,0.1,0.1,1.3,0.5,0.3,60.0,0.9,0.1,11.1,0.9,0.3,33.3,0.3,Imola Virtus,IMOL,https://basketball.eurobasket.com/team/Virtus-Pallacanestro-Imola/1730
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:53.418221,Mezzani Max 190-G-18,https://basketball.eurobasket.com/player/Mezzani-Max/794239,Max Mezzani,ITA,190,G,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:53.666395,Miglio Niccolo 180-PG-18,https://basketball.eurobasket.com/player/Miglio-Niccolo/794187,Niccolo Miglio,ITA,180,PG,18,1,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,San Severo,SAN ,https://basketball.eurobasket.com/team/Allianz-Padiopzienza-Cestistica-San-Severo/3525
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:53.918906,Migone Luca 181-PG-19,https://basketball.eurobasket.com/player/Migone-Luca/692195,Luca Migone,ITA,181,PG,19,7,0.3,2.9,1.0,0.0,0.0,0.0,0.3,0.0,0.3,0.7,0.0,0.0,0.0,0.4,0.3,75.0,0.4,0.1,25.0,0.1,Piazza Armer.,PIAZ,https://basketball.eurobasket.com/team/Siaz-Basket-Piazza-Armerina/67178
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:54.177075,Milovanovikj Marko 196-G-24,https://basketball.eurobasket.com/player/Milovanovikj-Marko/439297,Marko Milovanovikj,MKD,196,G,24,7,6.9,22.1,10.6,2.4,0.6,1.9,1.1,0.0,0.9,3.4,1.6,1.1,68.8,2.6,1.3,50.0,5.9,2.3,39.0,0.6,Fidenza,FIDE,https://basketball.eurobasket.com/team/Foppiani-FSL-Ship-and-Log-Fidenza/5063
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:54.436190,Minoli Tommaso 187-G-32,https://basketball.eurobasket.com/player/Minoli-Tommaso/212492,Tommaso Minoli,ITA,187,G,32,21,6.7,19.9,5.8,3.8,0.7,3.0,2.6,0.0,0.8,3.1,1.8,1.5,83.3,2.3,0.8,34.8,2.8,0.9,32.1,1.6,Chiusi,CHIU,https://basketball.eurobasket.com/team/Umana-San-Giobbe-Chiusi/57318
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:54.740591,Minore Giovanni 201-F-23,https://basketball.eurobasket.com/player/Minore-Giovanni/625478,Giovanni Minore,ITA,201,F,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:55.020571,Misolic Bozo 205-C-27,https://basketball.eurobasket.com/player/Misolic-Bozo/448634,Bozo Misolic,MNT,205,C,27,29,12.6,24.2,10.3,5.9,1.9,4.0,1.0,0.1,0.5,2.3,2.6,1.9,73.1,6.4,4.1,64.1,0.6,0.1,16.7,1.9,Nocera,NOCE,https://basketball.eurobasket.com/team/Power-Basket-Nocera-Inferiore/30969
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:55.292114,Misters Andris 195-SG-34,https://basketball.eurobasket.com/player/Misters-Andris/157134,Andris Misters,LAT,195,SG,34,24,18.3,32.7,19.3,3.3,0.3,3.0,3.8,0.0,1.0,2.3,4.8,4.0,83.3,5.8,3.2,55.2,7.8,3.0,38.5,2.1,Omegna,OMEG,https://basketball.eurobasket.com/team/Paffoni-Fulgor-Omegna/5190
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:55.562884,Mititelu Matteo 170-G-17,https://basketball.eurobasket.com/player/Mititelu-Matteo/794189,Matteo Mititelu,ITA,170,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:55.817797,Mobio Alleia 185-G-21,https://basketball.eurobasket.com/player/Mobio-Alleia/642359,Alleia Mobio,ITA,185,G,21,30,13.6,31.3,13.9,4.9,1.0,3.9,1.6,0.8,1.9,3.2,3.0,2.1,70.0,6.3,3.3,52.4,5.5,1.8,32.7,1.5,San Severo,SAN ,https://basketball.eurobasket.com/team/Allianz-Padiopzienza-Cestistica-San-Severo/3525
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:56.063618,Modo Seye 208-C-22,https://basketball.eurobasket.com/player/Modo-Seye/664227,Seye Modo,ITA,208,C,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:56.322903,Moffa Niccolo 200-G/F-27,https://basketball.eurobasket.com/player/Moffa-Niccolo/405584,Niccolo Moffa,ITA,200,G/F,27,30,11.7,24.1,12.3,3.7,0.6,3.0,1.6,0.2,1.6,2.5,2.8,2.3,82.1,5.3,2.9,54.7,4.0,1.4,35.0,1.5,Imola ACosta,IMOL,https://basketball.eurobasket.com/team/Andrea-Costa-Imola-Basket/307
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:56.584197,Molinaro Lorenzo 204-F-34,https://basketball.eurobasket.com/player/Molinaro-Lorenzo/172432,Lorenzo Molinaro,ITA,204,F,34,10,4.7,19.6,5.7,4.1,1.4,2.7,2.1,0.2,0.7,2.9,1.0,0.4,40.0,5.5,2.2,40.0,0.9,0.3,33.3,2.3,Chiusi,CHIU,https://basketball.eurobasket.com/team/Umana-San-Giobbe-Chiusi/57318
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:56.867678,Molteni Tommaso 188-PG-27,https://basketball.eurobasket.com/player/Molteni-Tommaso/462241,Tommaso Molteni,ITA,188,PG,27,30,13.7,27.4,10.5,4.1,0.6,3.5,4.5,0.1,1.3,2.1,2.8,2.1,75.0,6.8,3.2,47.1,2.1,0.7,33.3,2.7,Quarrata,QUAR,https://basketball.eurobasket.com/team/Dany-Basket-Quarrata/21870
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:57.150422,Moltrasio Vittorio 186-G-23,https://basketball.eurobasket.com/player/Moltrasio-Vittorio/589585,Vittorio Moltrasio,ITA,186,G,23,29,5.2,17.3,4.6,2.5,0.7,1.8,1.3,0.1,1.0,2.6,1.4,1.2,85.7,1.9,0.8,42.1,2.0,0.6,30.0,0.8,Orlandina,ORLA,https://basketball.eurobasket.com/team/Orlandina-Basket-Capo-dOrlando/3422
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:57.429463,Mongelli Leonardo 194-G-20,https://basketball.eurobasket.com/player/Mongelli-Leonardo/774491,Leonardo Mongelli,,194,G,20,25,1.4,8.6,2.0,0.8,0.3,0.5,0.7,0.1,0.3,1.2,0.2,0.1,50.0,0.6,0.4,66.7,1.3,0.4,30.8,0.4,Quarrata,QUAR,https://basketball.eurobasket.com/team/Dany-Basket-Quarrata/21870
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:57.715569,Morandotti Elia 181-PG-21,https://basketball.eurobasket.com/player/Morandotti-Elia/661879,Elia Morandotti,ITA,181,PG,21,14,6.4,14.8,8.4,2.1,0.9,1.2,1.2,0.0,0.8,2.8,1.8,1.6,88.9,3.4,1.9,55.9,2.9,1.0,34.5,1.7,Pesaro Loreto,PESA,https://basketball.eurobasket.com/team/Italservice-Loreto-Pesaro/309
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:57.996200,Morelli Matteo 201-SG-21,https://basketball.eurobasket.com/player/Morelli-Matteo/607041,Matteo Morelli,ITA,201,SG,21,30,5.7,25.7,6.0,3.2,0.6,2.6,0.2,0.1,0.5,1.7,1.0,0.7,70.0,1.9,1.0,52.6,3.1,1.1,35.5,0.5,San Severo,SAN ,https://basketball.eurobasket.com/team/Allianz-Padiopzienza-Cestistica-San-Severo/3525
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:58.291842,Morena Tommaso 206-F-22,https://basketball.eurobasket.com/player/Morena-Tommaso/544383,Tommaso Morena,ITA,206,F,22,30,3.0,13.2,2.7,2.7,1.0,1.7,0.6,0.1,0.1,2.1,0.8,0.3,37.5,1.9,1.2,63.2,0.1,0.0,0.0,0.6,Ravenna,RAVE,https://basketball.eurobasket.com/team/Orasi-Ravenna/6524
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:58.580519,Moreno Yankiel 187-G-36,https://basketball.eurobasket.com/player/Moreno-Yankiel/139407,Yankiel Moreno,,187,G,36,7,6.0,25.0,5.9,2.9,0.6,2.3,5.7,0.0,1.0,2.7,0.3,0.3,100.0,3.6,1.3,36.1,3.4,1.0,29.4,2.4,Chiusi,CHIU,https://basketball.eurobasket.com/team/Umana-San-Giobbe-Chiusi/57318
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:58.857619,Morici Nicolas 191-G-32,https://basketball.eurobasket.com/player/Morici-Nicolas/337484,Nicolas Morici,,191,G,32,28,11.1,24.6,6.7,5.5,0.9,4.6,3.9,0.3,1.2,3.0,2.3,1.9,82.6,3.7,1.8,48.6,2.4,0.4,16.7,1.3,San Vendemiano,SAN ,https://basketball.eurobasket.com/team/Rucker-San-Vendemiano/17190
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:59.136581,Morina Ygor 190-G-22,https://basketball.eurobasket.com/player/Morina-Ygor/639752,Ygor Morina,,190,G,22,28,10.0,21.4,10.2,3.5,1.3,2.2,2.6,0.0,1.0,1.7,2.8,2.3,82.1,5.5,2.5,45.5,3.8,1.0,26.3,1.7,Treviglio,TREV,https://basketball.eurobasket.com/team/Treviglio-Brianza-Basket/2102
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:59.413425,Morino Massimo,https://basketball.eurobasket.com/player/Morino-Massimo/765628,Massimo Morino,ITA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:59.686103,Morvillo Emanuele 192-G/F-21,https://basketball.eurobasket.com/player/Morvillo-Emanuele/640687,Emanuele Morvillo,ITA,192,G/F,21,29,2.4,18.7,3.0,3.8,0.5,3.3,1.2,0.0,0.3,2.8,1.5,0.6,40.0,2.5,1.1,44.0,0.5,0.0,0.0,1.6,Piacenza Basket,PIAC,https://basketball.eurobasket.com/team/Bakery-Basket-Piacenza/18423
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:14:59.925817,Mossi Alberto 191-G-17,https://basketball.eurobasket.com/player/Mossi-Alberto/764771,Alberto Mossi,ITA,191,G,17,20,0.8,7.8,1.7,0.5,0.2,0.3,0.4,0.3,0.2,0.9,0.2,0.1,50.0,0.5,0.2,40.0,1.2,0.4,33.3,0.8,Monferrato,MONF,https://basketball.eurobasket.com/team/Novipiu-Monferrato-Basket/4159
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:15:00.196227,Motta Diego,https://basketball.eurobasket.com/player/Motta-Diego/815895,Diego Motta,ITA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,Ferrara,FERR,https://basketball.eurobasket.com/team/Adamant-Ferrara/13152
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:15:00.453802,Munari Michele 190-G-22,https://basketball.eurobasket.com/player/Munari-Michele/661882,Michele Munari,ITA,190,G,22,29,14.9,24.7,13.2,2.8,0.3,2.5,3.4,0.0,0.8,2.3,4.8,3.6,75.0,5.3,2.8,52.8,4.3,1.3,30.2,1.7,Desio,DESI,https://basketball.eurobasket.com/team/Rimadesio-Desio/292
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:15:00.694208,Murri Riccardo 190-SF-25,https://basketball.eurobasket.com/player/Murri-Riccardo/490985,Riccardo Murri,ITA,190,SF,25,28,10.5,24.8,10.3,4.6,0.8,3.9,1.5,0.0,0.8,2.3,2.8,2.2,78.6,5.1,2.4,47.1,3.3,1.1,33.3,1.9,San Vendemiano,SAN ,https://basketball.eurobasket.com/team/Rucker-San-Vendemiano/17190
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:15:00.943514,Naoni Alessandro 192-PG-23,https://basketball.eurobasket.com/player/Naoni-Alessandro/528225,Alessandro Naoni,ITA,192,PG,23,19,5.1,18.9,7.7,1.6,0.3,1.3,1.7,0.1,0.5,1.8,2.9,1.9,65.5,4.5,1.9,42.2,2.7,0.6,22.2,1.3,Ravenna,RAVE,https://basketball.eurobasket.com/team/Orasi-Ravenna/6524
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:15:01.191928,Natale Federico 198-F-19,https://basketball.eurobasket.com/player/Natale-Federico/654831,Federico Natale,ITA,198,F,19,26,6.0,17.9,4.9,3.1,1.0,2.0,0.3,0.4,0.4,1.5,2.2,1.5,68.2,2.8,1.5,53.6,0.7,0.1,14.3,0.9,Chiusi,CHIU,https://basketball.eurobasket.com/team/Umana-San-Giobbe-Chiusi/57318
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:15:01.447711,Natali Nicola 201-F-38,https://basketball.eurobasket.com/player/Natali-Nicola/71162,Nicola Natali,ITA,201,F,38,29,3.7,17.7,4.0,2.1,0.2,1.9,0.8,0.3,0.7,2.3,0.6,0.4,66.7,1.1,0.6,54.5,1.8,0.8,44.4,0.8,Fabo Herons,FABO,https://basketball.eurobasket.com/team/Fabo-Herons-Montecatini/67182
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:15:01.692469,Ndour Rene 206-C-26,https://basketball.eurobasket.com/player/Ndour-Rene/460648,Rene Ndour,,206,C,26,30,5.8,12.8,3.9,4.2,1.4,2.8,0.4,0.4,0.5,2.3,2.4,1.5,62.5,2.5,1.2,48.0,0.0,0.0,0.0,1.0,San Severo,SAN ,https://basketball.eurobasket.com/team/Allianz-Padiopzienza-Cestistica-San-Severo/3525
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:15:01.942890,Nebuloni Alex,https://basketball.eurobasket.com/player/Nebuloni-Alex/812133,Alex Nebuloni,ITA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:15:02.187526,Nicoli Matteo 193-G-25,https://basketball.eurobasket.com/player/Nicoli-Matteo/445579,Matteo Nicoli,ITA,193,G,25,29,7.3,23.6,8.8,2.6,0.9,1.7,0.6,0.1,0.7,1.6,1.1,1.0,90.9,2.9,1.5,51.7,4.4,1.6,36.4,0.9,Jesi,JESI,https://basketball.eurobasket.com/team/General-Contractor-Jesi/2101
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:15:02.434078,Nobile Vittorio 193-G-30,https://basketball.eurobasket.com/player/Nobile-Vittorio/227815,Vittorio Nobile,ITA,193,G,30,26,9.2,28.6,8.0,2.7,0.8,1.8,2.9,0.1,0.8,1.6,2.2,2.1,95.5,2.7,1.2,44.4,4.1,1.2,29.3,1.2,Caserta Pap.,CASE,https://basketball.eurobasket.com/team/Paperdi-Caserta/283
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:15:02.686265,Nonkovic Nikola 202-PF-24,https://basketball.eurobasket.com/player/Nonkovic-Nikola/546573,Nikola Nonkovic,CRO,202,PF,24,29,8.2,28.3,7.3,5.2,1.4,3.8,1.5,0.1,1.0,2.3,0.8,0.4,50.0,4.5,2.3,51.1,2.3,0.8,34.8,1.4,Nocera,NOCE,https://basketball.eurobasket.com/team/Power-Basket-Nocera-Inferiore/30969
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:15:02.931305,Novelli Francesco 183-PG-18,https://basketball.eurobasket.com/player/Novelli-Francesco/742286,Francesco Novelli,ITA,183,PG,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:15:03.176270,Novori Antonio 196-G-19,https://basketball.eurobasket.com/player/Novori-Antonio/774492,Antonio Novori,ITA,196,G,19,29,9.1,17.2,8.0,2.9,0.5,2.3,1.0,0.5,0.6,2.1,2.2,1.7,77.3,2.5,1.5,60.0,2.5,1.1,44.0,0.6,Quarrata,QUAR,https://basketball.eurobasket.com/team/Dany-Basket-Quarrata/21870
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:15:03.427659,Nwaofom Eric,https://basketball.eurobasket.com/player/Nwaofom-Eric/770023,Eric Nwaofom,ITA,,,,3,3.7,4.3,1.3,2.3,0.7,1.7,0.0,1.0,0.0,0.3,1.3,0.7,53.8,1.3,0.3,23.1,0.0,0.0,0.0,0.0,Caserta Pap.,CASE,https://basketball.eurobasket.com/team/Paperdi-Caserta/283
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:15:03.674506,Nwohuocha Curtis 203-C/F-29,https://basketball.eurobasket.com/player/Nwohuocha-Curtis/302595,Curtis Nwohuocha,,203,C/F,29,28,6.3,17.4,4.4,4.8,1.6,3.2,0.7,0.6,0.5,2.7,1.3,0.6,46.2,4.0,1.9,47.5,0.0,0.0,0.0,1.1,Latina,LATI,https://basketball.eurobasket.com/team/Benacquista-Assicurazioni-Latina-Basket/2311
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:15:03.919349,Obase Denice,https://basketball.eurobasket.com/player/Obase-Denice/794974,Denice Obase,ITA,,,,15,2.3,6.0,2.3,1.9,0.9,0.9,0.1,0.0,0.1,1.0,0.7,0.5,71.4,1.5,0.7,46.7,0.2,0.1,50.0,0.7,Fidenza,FIDE,https://basketball.eurobasket.com/team/Foppiani-FSL-Ship-and-Log-Fidenza/5063
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:15:04.178492,Obinna Simon 204-SF-24,https://basketball.eurobasket.com/player/Obinna-Simon/545228,Simon Obinna,,204,SF,24,17,8.9,17.9,7.0,5.5,2.2,3.3,0.2,0.8,0.3,2.8,3.1,1.8,58.1,4.5,2.6,57.8,0.0,0.0,0.0,2.2,Treviglio,TREV,https://basketball.eurobasket.com/team/Treviglio-Brianza-Basket/2102
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:15:04.434971,Obljubech Massimiliano 191-G/F-21,https://basketball.eurobasket.com/player/Obljubech-Massimiliano/654795,Massimiliano Obljubech,ITA,191,G/F,21,30,4.8,18.9,4.9,1.7,0.3,1.4,2.6,0.1,0.7,2.2,0.8,0.7,87.5,1.7,0.9,52.9,2.3,0.8,34.8,2.1,Fiorenzuola,FIOR,https://basketball.eurobasket.com/team/Fiorenzuola-Bees/7045
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:15:04.681081,Oboe Francesco 185-PG-25,https://basketball.eurobasket.com/player/Oboe-Francesco/382660,Francesco Oboe,ITA,185,PG,25,29,10.9,27.6,9.4,5.0,0.9,4.2,2.6,0.0,1.1,2.2,2.3,1.8,78.3,4.4,2.3,52.3,3.3,1.0,30.3,1.7,Legnano,LEGN,https://basketball.eurobasket.com/team/SAE-Scientifica-Legnano/9960
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:15:04.925758,Ohenhen Daniel 200-C/F-25,https://basketball.eurobasket.com/player/Ohenhen-Daniel/505610,Daniel Ohenhen,ITA,200,C/F,25,23,9.3,22.3,8.9,4.8,2.2,2.6,0.8,0.6,0.4,2.9,3.0,1.8,60.0,6.3,3.6,57.1,0.0,0.0,0.0,1.8,Lumezzane,LUME,https://basketball.eurobasket.com/team/Luxarm-Lumezzane/4192
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:15:05.183279,Onojaife Ivan 200-C-22,https://basketball.eurobasket.com/player/Onojaife-Ivan/524601,Ivan Onojaife,,200,C,22,29,10.8,20.2,7.3,6.0,2.0,4.0,1.0,0.6,0.7,2.6,2.7,1.8,66.7,4.4,2.8,63.6,0.1,0.0,0.0,1.4,San Vendemiano,SAN ,https://basketball.eurobasket.com/team/Rucker-San-Vendemiano/17190
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:15:05.444480,Orrego Raimundo 190-G-21,https://basketball.eurobasket.com/player/Orrego-Raimundo/618731,Raimundo Orrego,CHI,190,G,21,25,-0.9,9.8,0.8,0.6,0.1,0.5,0.3,0.0,0.2,1.5,0.2,0.0,0.0,0.6,0.1,16.7,0.8,0.2,25.0,0.4,Agrigento,AGRI,https://basketball.eurobasket.com/team/Moncada-Energy-Agrigento/7032
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:15:05.710545,Orsano Valerio,https://basketball.eurobasket.com/player/Orsano-Valerio/804085,Valerio Orsano,ITA,,,,3,-0.7,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,Luiss Roma,LUIS,https://basketball.eurobasket.com/team/Luiss-Roma/4479
Italy,Serie B Nazionale,2025-2026,2026-05-07T18:15:05.960347,Osagie Destiny 200-F-19,https://basketball.eurobasket.com/player/Osagie-Destiny/692568,Destiny Osagie,ITA,200,F,19,22,1.0,8.8,1.6,1.6,0.4,1.2,0.5,0.1,0.3,1.3,0.4,0.0,0.0,0.1,0.0,0.0,1.8,0.5,27.8,0.4,Monferrato,MONF,https://basketball.eurobasket.com/team/Novipiu-Monferrato-Basket/4159
