Team,Lineup,Lineup_Key,Assister_Num,Assister_Name,Scorer_Num,Scorer_Name,Assists,Points_Created,Threes_Assisted,Twos_Assisted,Games,AST/G,PTS_Created/G
SEAHORSES MIKAWA,"Jake Layman, Yoshiaki Kubota, Yutaro Suda, Yudai Nishida, Davante Gardner","SEAHORSES MIKAWA|10,11,13,19,54",19,Yudai Nishida,54,Davante Gardner,11,25,3,8,9,1.22,2.78
IBARAKI ROBOTS,"Robert Franks, Ru Jingaoka, Kohei Nakamura, Eric Jacobsen, Noboru Hasegawa","IBARAKI ROBOTS|0,10,13,21,3",0,Robert Franks,13,Kohei Nakamura,9,25,7,2,8,1.12,3.12
SEAHORSES MIKAWA,"Jake Layman, Yoshiaki Kubota, Yutaro Suda, Yudai Nishida, Davante Gardner","SEAHORSES MIKAWA|10,11,13,19,54",11,Yoshiaki Kubota,19,Yudai Nishida,10,25,5,5,8,1.25,3.12
RYUKYU GOLDEN KINGS,"Ryuichi Kishimoto, Yoshiyuki Matsuwaki, Vic Law, Jack Cooley, Ryo Sadohara","RYUKYU GOLDEN KINGS|14,15,4,45,8",4,Vic Law,8,Ryo Sadohara,10,25,5,5,8,1.25,3.12
SEAHORSES MIKAWA,"Yoshiaki Kubota, Ryogo Sumino, Aaron White, Avi Koki Schafer, Davante Gardner","SEAHORSES MIKAWA|11,18,30,32,54",11,Yoshiaki Kubota,18,Ryogo Sumino,9,25,7,2,9,1.0,2.78
NAGASAKI VELCA,"Stanley Johnson, Hayato Yamaguchi, Yudai Baba, Hyunjung Lee, Jarrell Brantley","NAGASAKI VELCA|14,17,18,5,7",7,Jarrell Brantley,18,Yudai Baba,10,24,4,6,9,1.11,2.67
LEVANGA HOKKAIDO,"Ren Shimatani, Dwight Ramos, Jahlil Okafor, Keisei Tominaga, Kevin Jones","LEVANGA HOKKAIDO|15,2,22,30,5",5,Kevin Jones,2,Dwight Ramos,9,24,6,3,7,1.29,3.43
SAGA BALLOONERS,"Ryo Abe, Kosuke Kanamaru, Tanner Groves, David Dudzinski, Taiki Sumida","SAGA BALLOONERS|13,14,22,23,25",13,Ryo Abe,22,Tanner Groves,10,24,4,6,7,1.43,3.43
NAGASAKI VELCA,"Ko Kumagai, Hayato Yamaguchi, Akil Mitchell, Hyunjung Lee, Jarrell Brantley","NAGASAKI VELCA|11,17,25,5,7",11,Ko Kumagai,5,Hyunjung Lee,8,24,8,0,7,1.14,3.43
SAGA BALLOONERS,"Kosuke Kanamaru, Sori Uchio, Tanner Groves, David Dudzinski, Taiki Sumida","SAGA BALLOONERS|14,18,22,23,25",25,Taiki Sumida,22,Tanner Groves,11,24,2,9,7,1.57,3.43
